Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
skmage_fire3	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		fir	fir				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	138	0				xxx	xxx	1			xx	SkeletonRaise	0
skmage_fire4	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		fir	fir				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	138	0				xxx	xxx	1			xx	SkeletonRaise	0
skmage_ltng1	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		lht	lht				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
skmage_ltng2	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		lht	lht				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
skmage_ltng3	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		lht	lht				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
skmage_ltng4	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		lht	lht				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
hellbovine	3	2	96	2	2		2	hth	3		lit				"hal,pax,btx"												1				1											2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255				xxx	xxx	1			NU		0
window1	2	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1											1				1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1												1				255	255	255				xxx	xxx	1			NU		0
window2	2	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1											1				1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1												1				255	255	255				xxx	xxx	1			NU		0
slinger5	3	2	96	2	2		0	1ht	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		opl	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255				xxx	xxx	1			NU		0
slinger6	3	2	96	2	2		0	1ht	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		gpl	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255				xxx	xxx	1			NU		0
fetishblow1	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
fetishblow2	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
fetishblow3	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
fetishblow4	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
fetishblow5	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255				xxx	xxx	1			xx	SkeletonRaise	0
mephistospirit	3	2	96	2	2		0	hth	3		lit																1															1		1			1												16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1															1				1					3	255	255	255				xxx	xxx	1			NU		0
smith	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			1		255	255	255				xxx	xxx	1			NU		0
trappedsoul1	3	3	128	2	2		1	hth	3		lit							lit									1							1								2	1	1			1	1			1	1	1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-60	-20	40	70	1				1					1								1	1	1				1		255	255	255				xxx	xxx	1			NU		0
trappedsoul2	3	3	128	2	2		1	hth	3		lit							lit									1							1								2	1	1			1	1			1	1	1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-60	-20	40	70	1				1					1								1	1	1				1		255	255	255				xxx	xxx	1			NU		0
jamella	0	2	80	2	2		0	hth	3		lit							lit									1							1								2		1	1						1	1					1		8	8	8	8	8	8	8	8	1	1	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
izualghost	4	4	144	2	2		0	hth	3		lit							lit									1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-150	-22	44	100	0				1	1										1				1	1				5	255	255	255				xxx	xxx	1			NU		0
fetish11	1	1	48	2	2		0	1hs	3		lit				"fbl,fsp"												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255				xxx	xxx	1			NU		0
malachai	4	2	128	3	3		0	hth	3		lit							lit									1							1								2		1															8	8	8	8	8	8	8	8	1	1	8	8	8	8	8	8													1				1	1									1	1				1	1				5	255	255	255				xxx	xxx	1			NU		0
hephasto	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			1	5	255	255	255				xxx	xxx	1			NU		0
wakeofdestruction	1	1	128	0	0		0	hth	3		lit																1															1	1	1							1	1			1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1									1							1						255	255	255				xxx	xxx	1			NU		0
chargeboltsentry	1	1	128	0	0		0	hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1		1				255	255	255				xxx	xxx	1			NU		0
lightningsentry	1	1	128	0	0		0	hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1		1				255	255	255				xxx	xxx	1			NU		0
bladecreeper	1	1	128	0	0		0	hth	3		lit																1															1	1	1	1						1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1		1				255	255	255				xxx	xxx	1			NU		0
invisopet	1	1	128	0	0		0	hth	3		lit																1															1	1	1							1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1			1			1			1																255	255	255				xxx	xxx	1			NU		0
infernosentry	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1	1			1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1									1							1						255	255	255				xxx	xxx	14	9		NU		0
deathsentry	1	1	128	0	0		0	hth	3		lit							lit									1															1	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1						255	255	255				xxx	xxx	1			NU		0
shadowwarrior	1	1	128	2	2		0	hth	3		lit																1							1								2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1			1							1						255	255	255				xxx	xxx	1			NU		0
shadowmaster	1	1	128	2	2		0	hth	3		lit																1							1								2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1			1							1						255	255	255				xxx	xxx	1			NU		0
druidhawk	3	3	88	0	0		0	hth	3		lit							lit									1							1								2	1	1	1		1				1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0			1									1							1						255	255	255				xxx	xxx	1			NU		0
spiritwolf	3	3	88	2	2		1	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1				1	1	1	1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													0				1					1										1				1		255	255	255				xxx	xxx	1			NU		0
fenris	3	3	88	2	2		1	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1				1	1	1	1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													0				1					1										1				1		255	255	255				xxx	xxx	1			NU		0
spiritofbarbs	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1										1					4	255	255	255				xxx	xxx	1			NU		0
heartofwolverine	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1										1					4	255	50	50				xxx	xxx	1			NU		0
oaksage	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1										1					4	255	255	255				xxx	xxx	1			NU		0
plaguepoppy	1	1	96	0	0		2	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1									1							1						255	255	255				xxx	xxx	1			NU		0
cycleoflife	1	1	96	0	0		1	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1									1							1						255	255	255				xxx	xxx	1			NU		0
vinecreature	1	1	96	0	0		1	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1									1							1						255	255	255				xxx	xxx	1			NU		0
druidbear	3	3	104	2	2		2	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1	1			1				1	1	1		8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1					1				1						1				2		255	255	255				xxx	xxx	1			NU		0
eagle	2	3	96	2	2		0	hth	3		lit							lit									1							1								2		1	1	1	1	1	1							1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1		255	255	255				xxx	xxx	1			NU		0
wolf	3	3	96	2	2		0	hth	3		lit							lit									1							1	1							3		1	1	1	1	1	1	1	1		1	1		1		1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1				1	1	1			1						1				1		255	255	255				xxx	xxx	1			NU		0
bear	3	3	104	2	2		0	hth	3		lit							lit	lit								1							1	1							3		1	1	1	1	1	1	1	1		1	1		1		1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1				1	1	1			1						1				2		255	255	255				xxx	xxx	1			NU		0
barricadedoor1	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1					1				1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1				1		1	1			1						255	255	255				xxx	xxx	1			NU		0
barricadedoor2	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1					1				1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1				1		1	1			1						255	255	255				xxx	xxx	1			NU		0
prisondoor	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1											1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1				1		1				1						255	255	255				xxx	xxx	1			NU		0
barricadetower	3	3	128	3	3	3	0	hth	3		lit							lit						lit			1							1						1		3	1	1		1									1				1	1	8	1	8	8	8	8	8	8	8	8	1	8	8	8													2	1258		1	1					1				1		1		1	1	1		1				255	255	255				xxx	xxx	1			NU		0
reanimatedhorde1	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255				xxx	xxx	1			NU		0
reanimatedhorde2	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255				xxx	xxx	1			NU		0
reanimatedhorde3	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255				xxx	xxx	1			NU		0
reanimatedhorde4	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255				xxx	xxx	1			NU		0
reanimatedhorde5	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255				xxx	xxx	1			NU		0
siegebeast1	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1				255	255	255				xxx	xxx	1			NU		0
siegebeast2	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1				255	255	255				xxx	xxx	1			NU		0
siegebeast3	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1				255	255	255				xxx	xxx	1			NU		0
siegebeast4	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1				255	255	255				xxx	xxx	1			NU		0
siegebeast5	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1				255	255	255				xxx	xxx	1			NU		0
snowyeti1	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
snowyeti2	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
snowyeti3	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
snowyeti4	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
wolfrider1	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
wolfrider2	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
wolfrider3	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
minion1	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		255	255	255				xxx	xxx	1			NU		0
minion2	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		255	255	255				xxx	xxx	1			NU		0
minion3	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		255	255	255				xxx	xxx	1			NU		0
minion4	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		255	255	255				xxx	xxx	1			NU		0
minion5	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		255	255	255				xxx	xxx	1			NU		0
minion6	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		255	255	255				xxx	xxx	1			NU		0
minion7	2	2	64	3	3		0	hth	3	hvy	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		255	255	255				xxx	xxx	1			NU		0
minion8	2	2	64	3	3		0	hth	3	hvy	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		255	255	255				xxx	xxx	1			NU		0
suicideminion1	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	5	230	168	255				xxx	xxx	1			NU		0
suicideminion2	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	5	230	168	255				xxx	xxx	1			NU		0
suicideminion3	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	5	230	168	255				xxx	xxx	1			NU		0
suicideminion4	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	5	230	168	255				xxx	xxx	1			NU		0
suicideminion5	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	5	230	168	255				xxx	xxx	1			NU		0
suicideminion6	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	5	230	168	255				xxx	xxx	1			NU		0
suicideminion7	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	5	230	168	255				xxx	xxx	1			NU		0
suicideminion8	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	5	230	168	255				xxx	xxx	1			NU		0
succubus1	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubus2	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubus3	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubus4	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubus5	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubuswitch1	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubuswitch2	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubuswitch3	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubuswitch4	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
succubuswitch5	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
overseer1	3	3	96	3	3		0	hth	3	lit	lit		lit	lit		lit		lit	lit	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
overseer2	3	3	96	3	3		0	hth	3	lit	lit		hvy	lit		lit		lit	med	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
overseer3	3	3	96	3	3		0	hth	3	med	hvy		lit	"lit,hvy"		lit		med	"lit,med"	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
