Sound	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
event_town_3_night_5	191	ambient\event\frog5.wav	50	0	1	12	25	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_day_1	192	ambient\event\birdie05.wav	32	5	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_day_2	193	ambient\event\birdie06.wav	16	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_day_3	194	ambient\event\birdie08.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_day_4	195	ambient\event\birdie11.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_day_5	196	ambient\event\birdie12.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_night_1	197	ambient\event\singlecricket.wav	60	5	1	12	12	0	0	150	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_night_2	198	ambient\event\birdienight1.wav	24	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_night_3	199	ambient\event\birdienight2.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_night_4	200	ambient\event\birdienight4.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_wild_night_5	201	ambient\event\birdienight5.wav	16	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
event_thunder_1	202	ambient\event\thunder_norm_1.wav	180	3	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
event_thunder_2	203	ambient\event\thunder_norm_2.wav	180	0	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
event_thunder_3	204	ambient\event\thunder_norm_5.wav	180	0	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
item_amulet	205	item\amulet.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_belt	206	item\belt.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_book	207	item\book.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_boots	208	item\boots.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_bootschain	209	item\bootschain.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_bootsmetal	210	item\bootsmetal.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_bow	211	item\bow.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_cap	212	item\cap.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_chainarmor	213	item\chainarmor.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_charm	214	item\charm.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_crossbow	215	item\xbow.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_flippy	216	item\flippy.wav	220	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
item_gem	217	item\gem.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_gloves	218	item\gloves.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_gloveschain	219	item\gloveschain.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_glovesmetal	220	item\glovesmetal.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_gold	221	item\gold.wav	200	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
item_head	222	item\head.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_helm	223	item\helm.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_herb	224	item\herb.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_javelins	225	item\javelins.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_jewel	226	item\jewel.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_key	227	item\key.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_key_used	228	item\keyused.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_largemetalweapon	229	item\largemetalweapon.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_lightarmor	230	item\lightarmor.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_metalshield	231	item\metalshield.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_monsterbone	232	item\skull.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_monsterguts	233	item\monsterguts.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_orb	234	item\wand.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_pickup	235	cursor\pickup.wav	160	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
item_platearmor	236	item\platearmor.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_potion	237	item\potionui.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_potion_drink	238	item\potiondrink.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_quiver	239	item\quiver.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_rare	240	item\rare.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_ring	241	item\ring.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_rune	242	item\rune.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_scroll	243	item\scroll.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_smallmetalweapon	244	item\smallmetalweapon.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_staff	245	item\staff.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_sword	246	item\sword.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_wand	247	item\wand.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_whip	248	item\whip.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_woodshield	249	item\woodshield.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
item_woodweaponlarge	250	item\woodweaponlarge.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
weapon_punch_1	251	combat\weapon\one hand thrust01.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_punch_2	252	combat\weapon\one hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_punch_3	253	combat\weapon\one hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_punch_4	254	combat\weapon\one hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_kick_1	255	combat\weapon\kick small01.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_kick_2	256	combat\weapon\kick small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_kick_3	257	combat\weapon\kick small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_kick_4	258	combat\weapon\kick small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_throw_1	259	combat\weapon\two hand swing small01.wav	210	3	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_throw_2	260	combat\weapon\two hand swing small07.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_throw_3	261	combat\weapon\two hand swing small08.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_small_1	262	combat\weapon\one hand swing small01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_small_2	263	combat\weapon\one hand swing small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_small_3	264	combat\weapon\one hand swing small03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_small_4	265	combat\weapon\one hand swing small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_small_5	266	combat\weapon\one hand swing small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_small_6	267	combat\weapon\one hand swing small06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_large_1	268	combat\weapon\one hand swing large13.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_large_2	269	combat\weapon\one hand swing large14.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_large_3	270	combat\weapon\one hand swing large15.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_large_4	271	combat\weapon\one hand swing large16.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_large_5	272	combat\weapon\one hand swing large17.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1hs_large_6	273	combat\weapon\one hand swing large18.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_small_1	274	combat\weapon\two hand swing small01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_small_2	275	combat\weapon\two hand swing small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_small_3	276	combat\weapon\two hand swing small03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_small_4	277	combat\weapon\two hand swing small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_small_5	278	combat\weapon\two hand swing small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_small_6	279	combat\weapon\two hand swing small06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_large_1	280	combat\weapon\two hand swing large01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_large_2	281	combat\weapon\two hand swing large02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_large_3	282	combat\weapon\two hand swing large03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_large_4	283	combat\weapon\two hand swing large04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_large_5	284	combat\weapon\two hand swing large05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2hs_large_6	285	combat\weapon\two hand swing large06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1ht_1	286	combat\weapon\one hand thrust01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1ht_2	287	combat\weapon\one hand thrust02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1ht_3	288	combat\weapon\one hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1ht_4	289	combat\weapon\one hand thrust04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1ht_5	290	combat\weapon\one hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_1ht_6	291	combat\weapon\one hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2ht_1	292	combat\weapon\two hand thrust01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2ht_2	293	combat\weapon\two hand thrust02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2ht_3	294	combat\weapon\two hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2ht_4	295	combat\weapon\two hand thrust04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2ht_5	296	combat\weapon\two hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_2ht_6	297	combat\weapon\two hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_staff_1	298	combat\weapon\staff blunt01.wav	140	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_staff_2	299	combat\weapon\staff blunt02.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_staff_3	300	combat\weapon\staff blunt03.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_staff_4	301	combat\weapon\staff blunt04.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_staff_5	302	combat\weapon\staff blunt05.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_staff_6	303	combat\weapon\staff blunt06.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
weapon_giant_1	304	combat\weapon\bigswish1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_giant_2	305	combat\weapon\bigswish2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_giant_3	306	combat\weapon\bigswish3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_giant_4	307	combat\weapon\bigswish4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_giant_5	308	combat\weapon\bigswish5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_bow_1	309	combat\weapon\bow1.wav	255	5	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_bow_2	310	combat\weapon\bow2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_bow_3	311	combat\weapon\bow3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_bow_4	312	combat\weapon\bow4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_bow_5	313	combat\weapon\bow5.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_bow_draw_1	314	combat\weapon\pull1.wav	255	3	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_bow_draw_2	315	combat\weapon\pull2.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_bow_draw_3	316	combat\weapon\pull3.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_xbow_1	317	combat\weapon\xbow1.wav	255	4	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_xbow_2	318	combat\weapon\xbow2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_xbow_3	319	combat\weapon\xbow3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
weapon_xbow_4	320	combat\weapon\xbow4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
impact_punch_1	321	combat\impact\blow1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_punch_2	322	combat\impact\blow2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_punch_3	323	combat\impact\blow3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_punch_4	324	combat\impact\blow4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_claw_1	325	combat\impact\claw1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_claw_2	326	combat\impact\claw2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_claw_3	327	combat\impact\claw3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_claw_4	328	combat\impact\claw4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blunt_1	329	combat\impact\blunt3.wav	255	3	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blunt_2	330	combat\impact\blunt5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blunt_3	331	combat\impact\blunt6.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blunt_4	332	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blunt_5	333	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blunt_6	334	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_thrust_1	335	combat\impact\stab1.wav	180	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_thrust_2	336	combat\impact\stab2.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_thrust_3	337	combat\impact\stab3.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_thrust_4	338	combat\impact\stab4.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_thrust_5	339	combat\impact\stab5.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_thrust_6	340	none.wav	0	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_swing_1	341	combat\impact\sword1.wav	180	6	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_swing_2	342	combat\impact\sword2.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_swing_3	343	combat\impact\sword3.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_swing_4	344	combat\impact\sword4.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_swing_5	345	combat\impact\sword5.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_blade_swing_6	346	combat\impact\sword6.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_arrow_1	347	combat\impact\arrow1.wav	224	6	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_arrow_2	348	combat\impact\arrow3.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_arrow_3	349	combat\impact\arrow4.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_arrow_4	350	combat\impact\arrow5.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_arrow_5	351	combat\impact\arrow6.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_arrow_6	352	combat\impact\arrow8.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_fire_1	353	combat\impact\sizzle1.wav	255	3	0	0	0	1	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_fire_2	354	combat\impact\sizzle2.wav	255	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_fire_3	355	combat\impact\sizzle3.wav	255	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_fire_layer_1	356	combat\impact\singe1.wav	255	3	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_fire_layer_2	357	combat\impact\singe2.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_fire_layer_3	358	combat\impact\singe3.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_cold_1	359	combat\impact\coldimpact1.wav	255	3	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_cold_2	360	combat\impact\coldimpact2.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_cold_3	361	combat\impact\coldimpact3.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_cold_layer_1	362	combat\impact\cold1.wav	255	3	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_cold_layer_2	363	combat\impact\cold2.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_cold_layer_3	364	combat\impact\cold3.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_bluemotize_1	365	combat\impact\blue1.wav	255	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_bluemotize_2	366	combat\impact\blue2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_bluemotize_3	367	combat\impact\blue3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_lightning_1	368	combat\impact\zap1.wav	200	4	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_lightning_2	369	combat\impact\zap2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_lightning_3	370	combat\impact\zap3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_lightning_4	371	combat\impact\zap4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_lightning_layer_1	372	combat\impact\static1.wav	255	4	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_lightning_layer_2	373	combat\impact\static2.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_lightning_layer_3	374	combat\impact\static3.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_lightning_layer_4	375	combat\impact\static4.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_poison_1	376	combat\impact\green1.wav	255	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_poison_2	377	combat\impact\green2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_poison_3	378	combat\impact\green3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_double_1	379	combat\impact\double1.wav	200	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_double_2	380	combat\impact\double2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_double_3	381	combat\impact\double3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_stun_1	382	combat\impact\stun1.wav	200	3	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
impact_stun_2	383	combat\impact\stun2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
