Name	Def	LevelId	Populate	Logicals	Outdoors	Animate	KillEdge	FillBlanks	SizeX	SizeY	AutoMap	Scan	Pops	PopPad	Files	File1	File2	File3	File4	File5	File6	Dt1Mask	Beta
Act 3 - Clearing Boggy S	588	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogS.ds1	Act3/Jungle/BogS2.ds1	Act3/Jungle/BogS3.ds1	0	0	0	4838	0
Act 3 - Clearing Boggy SW	589	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogSW.ds1	Act3/Jungle/BogSW2.ds1	Act3/Jungle/BogSW3.ds1	0	0	0	4838	0
Act 3 - Clearing Boggy SE	590	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogSE.ds1	Act3/Jungle/BogSE2.ds1	Act3/Jungle/BogSE3.ds1	0	0	0	4838	0
Act 3 - Clearing Boggy N	591	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogN.ds1	Act3/Jungle/BogN2.ds1	Act3/Jungle/BogN3.ds1	0	0	0	4838	0
Act 3 - Clearing Boggy NW	592	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogNW.ds1	Act3/Jungle/BogNW2.ds1	Act3/Jungle/BogNW3.ds1	0	0	0	4838	0
Act 3 - Clearing Boggy NE	593	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogNE.ds1	Act3/Jungle/BogNE2.ds1	Act3/Jungle/BogNE3.ds1	0	0	0	4838	0
Act 3 - Clearing Boggy NS	594	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogNS.ds1	Act3/Jungle/BogNS2.ds1	Act3/Jungle/BogNS3.ds1	0	0	0	4838	0
Act 3 - Clearing Pygmy W	595	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygW.ds1	Act3/Jungle/PygW2.ds1	Act3/Jungle/PygW3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy E	596	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygE.ds1	Act3/Jungle/PygE2.ds1	Act3/Jungle/PygE3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy EW	597	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygEW.ds1	Act3/Jungle/PygEW2.ds1	Act3/Jungle/PygEW3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy S	598	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygS.ds1	Act3/Jungle/PygS2.ds1	Act3/Jungle/PygS3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy SW	599	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygSW.ds1	Act3/Jungle/PygSW2.ds1	Act3/Jungle/PygSW3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy SE	600	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygSE.ds1	Act3/Jungle/PygSE2.ds1	Act3/Jungle/PygSE3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy N	601	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygN.ds1	Act3/Jungle/PygN2.ds1	Act3/Jungle/PygN3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy NW	602	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygNW.ds1	Act3/Jungle/PygNW2.ds1	Act3/Jungle/PygNW3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy NE	603	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygNE.ds1	Act3/Jungle/PygNE2.ds1	Act3/Jungle/PygNE3.ds1	0	0	0	15078	0
Act 3 - Clearing Pygmy NS	604	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/PygNS.ds1	Act3/Jungle/PygNS2.ds1	Act3/Jungle/PygNS3.ds1	0	0	0	15078	0
Act 3 - Slums Border N	605	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderSlumsN1.ds1	Act3/Kurast/BorderSlumsN2.ds1	0	0	0	0	4095	0
Act 3 - Slums Border S	606	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderSlumsS1.ds1	Act3/Kurast/BorderSlumsS2.ds1	0	0	0	0	4095	0
Act 3 - Slums Border E	607	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderSlumsE1.ds1	Act3/Kurast/BorderSlumsE2.ds1	0	0	0	0	4095	0
Act 3 - Slums Border W	608	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderSlumsW1.ds1	Act3/Kurast/BorderSlumsW2.ds1	0	0	0	0	4095	0
Act 3 - Slums Border NE	609	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderSlumsNE.ds1	0	0	0	0	0	4095	0
Act 3 - Slums Border NW	610	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderSlumsNW.ds1	0	0	0	0	0	4095	0
Act 3 - Slums Border SE	611	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderSlumsSE.ds1	0	0	0	0	0	4095	0
Act 3 - Slums Border SW	612	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderSlumsSW.ds1	0	0	0	0	0	4095	0
Act 3 - Slums Gate N	613	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/SlumsGateN.ds1	0	0	0	0	0	4095	0
Act 3 - Slums Gate S	614	0	1	0	1	0	1	1	16	8	0	0	0	-4	1	Act3/Kurast/SlumsGateS.ds1	0	0	0	0	0	4095	0
Act 3 - Slums 08x08	615	0	1	1	1	0	1	1	8	8	0	0	2	-4	4	Act3/Kurast/Slums08x08_0.ds1	Act3/Kurast/Slums08x08_1.ds1	Act3/Kurast/Slums08x08_2.ds1	Act3/Kurast/Slums08x08_3.ds1	0	0	4095	0
Act 3 - Slums 08x16	616	0	1	1	1	0	1	1	8	16	0	0	4	-4	2	Act3/Kurast/Slums08x16_0.ds1	Act3/Kurast/Slums08x16_1.ds1	0	0	0	0	4095	0
Act 3 - Slums 16x08	617	0	1	1	1	0	1	1	16	8	0	0	4	-4	3	Act3/Kurast/Slums16x08_0.ds1	Act3/Kurast/Slums16x08_1.ds1	Act3/Kurast/Slums16x08_2.ds1	0	0	0	4095	0
Act 3 - Slums 16x16	618	0	1	1	1	0	1	1	16	16	0	0	4	-4	3	Act3/Kurast/Slums16x16_0.ds1	Act3/Kurast/Slums16x16_1.ds1	Act3/Kurast/Slums16x16_2.ds1	0	0	0	4095	0
Act 3 - Burbs Border N	619	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderBurbsN1.ds1	Act3/Kurast/BorderBurbsN2.ds1	0	0	0	0	4095	0
Act 3 - Burbs Border S	620	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderBurbsS1.ds1	Act3/Kurast/BorderBurbsS2.ds1	0	0	0	0	4095	0
Act 3 - Burbs Border E	621	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderBurbsE1.ds1	Act3/Kurast/BorderBurbsE2.ds1	0	0	0	0	4095	0
Act 3 - Burbs Border W	622	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderBurbsW1.ds1	Act3/Kurast/BorderBurbsW2.ds1	0	0	0	0	4095	0
Act 3 - Burbs Border NE	623	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderBurbsNE.ds1	0	0	0	0	0	4095	0
Act 3 - Burbs Border NW	624	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderBurbsNW.ds1	0	0	0	0	0	4095	0
Act 3 - Burbs Border SE	625	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderBurbsSE.ds1	0	0	0	0	0	4095	0
Act 3 - Burbs Border SW	626	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderBurbsSW.ds1	0	0	0	0	0	4095	0
Act 3 - Burbs Gate N	627	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BurbsGateN.ds1	0	0	0	0	0	4095	0
Act 3 - Burbs Gate S	628	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BurbsGateS.ds1	0	0	0	0	0	4095	0
Act 3 - Burbs Sewer	629	0	1	1	1	0	1	1	8	8	0	1	0	-4	0	Act3/Kurast/BurbsSewer0.ds1	Act3/Kurast/BurbsSewer1.ds1	0	0	0	0	4095	0
Act 3 - Burbs Temple	630	0	1	1	1	0	1	1	16	16	0	1	4	-4	0	Act3/Kurast/BurbsTemple2.ds1	Act3/Kurast/BurbsTemple3.ds1	0	0	0	0	4095	0
Act 3 - Burbs Waypoint	631	0	1	1	1	0	1	1	8	8	0	1	4	-4	0	Act3/Kurast/Burbs08x08_Waypoint.ds1	0	0	0	0	0	4095	0
Act 3 - Burbs 08x08	632	0	1	1	1	0	1	1	8	8	0	0	2	-4	5	Act3/Kurast/Burbs08x08_0.ds1	Act3/Kurast/Burbs08x08_1.ds1	Act3/Kurast/Burbs08x08_2.ds1	Act3/Kurast/Burbs08x08_3.ds1	Act3/Kurast/Burbs08x08_4.ds1	0	4095	0
Act 3 - Burbs 08x16	633	0	1	1	1	0	1	1	8	16	0	0	4	-4	4	Act3/Kurast/Burbs08x16_0.ds1	Act3/Kurast/Burbs08x16_1.ds1	Act3/Kurast/Burbs08x16_2.ds1	Act3/Kurast/Burbs08x16_3.ds1	0	0	4095	0
Act 3 - Burbs 16x08	634	0	1	1	1	0	1	1	16	8	0	0	4	-4	4	Act3/Kurast/Burbs16x08_0.ds1	Act3/Kurast/Burbs16x08_1.ds1	Act3/Kurast/Burbs16x08_2.ds1	Act3/Kurast/Burbs16x08_3.ds1	0	0	4095	0
Act 3 - Burbs 16x16	635	0	1	1	1	0	1	1	16	16	0	0	4	-4	4	Act3/Kurast/Burbs16x16_0.ds1	Act3/Kurast/Burbs16x16_1.ds1	Act3/Kurast/Burbs16x16_2.ds1	Act3/Kurast/Burbs16x16_3.ds1	0	0	4095	0
Act 3 - Metro Border N	636	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderMetroN1.ds1	Act3/Kurast/BorderMetroN2.ds1	0	0	0	0	4095	0
Act 3 - Metro Border S	637	0	1	0	1	0	1	1	8	8	0	0	0	-4	3	Act3/Kurast/BorderMetroS1.ds1	Act3/Kurast/BorderMetroS2.ds1	Act3/Kurast/BorderMetroS3.ds1	0	0	0	4095	0
Act 3 - Metro Border E	638	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderMetroE1.ds1	Act3/Kurast/BorderMetroE2.ds1	0	0	0	0	4095	0
Act 3 - Metro Border W	639	0	1	0	1	0	1	1	8	8	0	0	0	-4	2	Act3/Kurast/BorderMetroW1.ds1	Act3/Kurast/BorderMetroW2.ds1	0	0	0	0	4095	0
Act 3 - Metro Border NE	640	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderMetroNE.ds1	0	0	0	0	0	4095	0
Act 3 - Metro Border NW	641	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderMetroNW.ds1	0	0	0	0	0	4095	0
Act 3 - Metro Border SE	642	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderMetroSE.ds1	0	0	0	0	0	4095	0
Act 3 - Metro Border SW	643	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/BorderMetroSW.ds1	0	0	0	0	0	4095	0
Act 3 - Metro Gate N	644	0	1	0	1	0	1	1	16	16	0	0	0	-4	1	Act3/Kurast/MetroGateN.ds1	0	0	0	0	0	12287	0
Act 3 - Metro Gate S	645	0	1	0	1	0	1	1	8	8	0	0	0	-4	1	Act3/Kurast/MetroGateS.ds1	0	0	0	0	0	4095	0
Act 3 - Metro Sewer	646	0	1	1	1	0	1	1	8	8	0	1	0	-4	0	Act3/Kurast/MetroSewer0.ds1	Act3/Kurast/MetroSewer1.ds1	0	0	0	0	4095	0
Act 3 - MetroTemple	647	0	1	1	1	0	1	1	16	16	0	1	4	-4	0	Act3/Kurast/MetroTemple2.ds1	Act3/Kurast/MetroTemple3.ds1	0	0	0	0	4095	0
Act 3 - Metro 08x08	648	0	1	1	1	0	1	1	8	8	0	0	2	-4	5	Act3/Kurast/Metro08x08_0.ds1	Act3/Kurast/Metro08x08_1.ds1	Act3/Kurast/Metro08x08_2.ds1	Act3/Kurast/Metro08x08_3.ds1	Act3/Kurast/Metro08x08_4.ds1	0	4095	0
Act 3 - Metro 08x16	649	0	1	1	1	0	1	1	8	16	0	0	4	-4	3	Act3/Kurast/Metro08x16_0.ds1	Act3/Kurast/Metro08x16_1.ds1	Act3/Kurast/Metro08x16_2.ds1	0	0	0	4095	0
Act 3 - Metro 16x08	650	0	1	1	1	0	1	1	16	8	0	0	4	-4	2	Act3/Kurast/Metro16x08_0.ds1	Act3/Kurast/Metro16x08_1.ds1	0	0	0	0	4095	0
Act 3 - Metro 16x16	651	0	1	1	1	0	1	1	16	16	0	0	4	-4	4	Act3/Kurast/Metro16x16_0.ds1	Act3/Kurast/Metro16x16_1.ds1	Act3/Kurast/Metro16x16_2.ds1	Act3/Kurast/Metro16x16_3.ds1	0	0	4095	0
Act 3 - Bridge	652	0	1	1	1	0	1	1	48	16	0	1	2	-4	1	Act3/Kurast/Bridge.ds1	0	0	0	0	0	18415	0
Act 3 - Travincal NW	653	0	1	1	1	0	0	1	16	32	0	0	3	-4	1	Act3/Travincal/TravNW.ds1	0	0	0	0	0	65513	0
Act 3 - Travincal N 	654	0	1	1	1	0	0	1	32	32	0	1	3	-4	1	Act3/Travincal/TravN.ds1	0	0	0	0	0	65513	0
Act 3 - Travincal NE	655	0	1	1	1	0	0	1	16	32	0	0	3	-4	1	Act3/Travincal/TravNE.ds1	0	0	0	0	0	65513	0
Act 3 - Travincal SW	656	0	1	1	1	0	0	1	16	32	0	1	3	-4	1	Act3/Travincal/TravSW.ds1	0	0	0	0	0	65515	0
Act 3 - Travincal S 	657	0	1	1	1	0	0	1	32	32	0	0	3	-4	1	Act3/Travincal/TravS.ds1	0	0	0	0	0	65513	0
Act 3 - Travincal SE	658	0	1	1	1	0	0	1	16	32	0	0	3	-4	1	Act3/Travincal/TravSE.ds1	0	0	0	0	0	65513	0
Act 3 - Spider SW	659	0	1	0	0	0	0	1	16	16	0	1	0	0	3	Act3/Spider/LairSW.ds1	Act3/Spider/LairSW2.ds1	Act3/Spider/LairSW3.ds1	0	0	0	1	0
Act 3 - Spider SE	660	0	1	0	0	0	0	1	16	16	0	0	0	0	3	Act3/Spider/LairSE.ds1	Act3/Spider/LairSE2.ds1	Act3/Spider/LairSE3.ds1	0	0	0	1	0
Act 3 - Spider NW	661	0	1	0	0	0	0	1	16	16	0	0	0	0	3	Act3/Spider/LairNW.ds1	Act3/Spider/LairNW2.ds1	Act3/Spider/LairNW3.ds1	0	0	0	1	0
Act 3 - Spider NE	662	0	1	0	0	0	0	1	16	16	0	0	0	0	3	Act3/Spider/LairNE.ds1	Act3/Spider/LairNE2.ds1	Act3/Spider/LairNE3.ds1	0	0	0	1	0
Act 3 - Spider Chest NW	663	0	1	0	0	0	0	1	16	16	0	0	0	0	3	Act3/Spider/LairNWMage.ds1	Act3/Spider/LairNW2Mage.ds1	Act3/Spider/LairNW3Mage.ds1	0	0	0	1	0
Act 3 - Spider Chest NE	664	0	1	0	0	0	0	1	16	16	0	0	0	0	3	Act3/Spider/LairNECon.ds1	Act3/Spider/LairNE2Con.ds1	Act3/Spider/LairNE3Con.ds1	0	0	0	1	0
Act 3 - Dungeon W	665	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungW.ds1	Act3/Jungle/DungW2.ds1	Act3/Jungle/DungW3.ds1	0	0	0	1	0
Act 3 - Dungeon E	666	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungE.ds1	Act3/Jungle/DungE2.ds1	Act3/Jungle/DungE3.ds1	0	0	0	1	0
Act 3 - Dungeon EW	667	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungEW.ds1	Act3/Jungle/DungEW2.ds1	Act3/Jungle/DungEW3.ds1	0	0	0	1	0
Act 3 - Dungeon S	668	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungS.ds1	Act3/Jungle/DungS2.ds1	Act3/Jungle/DungS3.ds1	0	0	0	1	0
Act 3 - Dungeon SW	669	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungSW.ds1	Act3/Jungle/DungSW2.ds1	Act3/Jungle/DungSW3.ds1	0	0	0	1	0
Act 3 - Dungeon SE	670	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungSE.ds1	Act3/Jungle/DungSE2.ds1	Act3/Jungle/DungSE3.ds1	0	0	0	1	0
Act 3 - Dungeon SEW	671	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungSEW.ds1	Act3/Jungle/DungSEW2.ds1	Act3/Jungle/DungSEW3.ds1	0	0	0	1	0
Act 3 - Dungeon N	672	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungN.ds1	Act3/Jungle/DungN2.ds1	Act3/Jungle/DungN3.ds1	0	0	0	1	0
Act 3 - Dungeon NW	673	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungNW.ds1	Act3/Jungle/DungNW2.ds1	Act3/Jungle/DungNW3.ds1	0	0	0	1	0
Act 3 - Dungeon NE	674	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungNE.ds1	Act3/Jungle/DungNE2.ds1	Act3/Jungle/DungNE3.ds1	0	0	0	1	0
Act 3 - Dungeon NEW	675	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungNEW.ds1	Act3/Jungle/DungNEW2.ds1	Act3/Jungle/DungNEW3.ds1	0	0	0	1	0
Act 3 - Dungeon NS	676	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungNS.ds1	Act3/Jungle/DungNS2.ds1	Act3/Jungle/DungNS3.ds1	0	0	0	1	0
Act 3 - Dungeon NSW	677	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungNSW.ds1	Act3/Jungle/DungNSW2.ds1	Act3/Jungle/DungNSW3.ds1	0	0	0	1	0
Act 3 - Dungeon NSE	678	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungNSE.ds1	Act3/Jungle/DungNSE2.ds1	Act3/Jungle/DungNSE3.ds1	0	0	0	1	0
Act 3 - Dungeon NSEW	679	0	1	0	0	0	0	1	14	14	0	0	0	0	3	Act3/Jungle/DungNSEW.ds1	Act3/Jungle/DungNSEW2.ds1	Act3/Jungle/DungNSEW3.ds1	0	0	0	1	0
Act 3 - Dungeon Theme W	680	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungWT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme E	681	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungET.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme EW	682	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungEWT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme S	683	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungST.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme SW	684	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungSWT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme SE	685	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungSET.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme SEW	686	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungSEWT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme N	687	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungNT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme NW	688	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungNWT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme NE	689	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungNET.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme NEW	690	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungNEWT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme NS	691	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungNST.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme NSW	692	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungNSWT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme NSE	693	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungNSET.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Theme NSEW	694	0	1	0	0	0	0	1	14	14	0	0	0	0	1	Act3/Jungle/DungNSEWT.ds1	0	0	0	0	0	1	0
Act 3 - Dungeon Prev W	695	0	0	0	0	0	0	1	14	14	0	1	0	0	3	Act3/Jungle/DExitWU1.ds1	Act3/Jungle/DExitWU2.ds1	Act3/Jungle/DExitWU3.ds1	0	0	0	1	0
Act 3 - Dungeon Prev E	696	0	0	0	0	0	0	1	14	14	0	1	0	0	3	Act3/Jungle/DExitEU1.ds1	Act3/Jungle/DExitEU2.ds1	Act3/Jungle/DExitEU3.ds1	0	0	0	1	0
Act 3 - Dungeon Prev S	697	0	0	0	0	0	0	1	14	14	0	1	0	0	3	Act3/Jungle/DExitSU1.ds1	Act3/Jungle/DExitSU2.ds1	Act3/Jungle/DExitSU3.ds1	0	0	0	1	0
Act 3 - Dungeon Prev N	698	0	0	0	0	0	0	1	14	14	0	1	0	0	3	Act3/Jungle/DExitNU1.ds1	Act3/Jungle/DExitNU2.ds1	Act3/Jungle/DExitNU3.ds1	0	0	0	1	0
Act 3 - Dungeon Next W	699	0	0	0	0	0	0	1	14	14	0	1	0	0	3	Act3/Jungle/DExitWD1.ds1	Act3/Jungle/DExitWD2.ds1	Act3/Jungle/DExitWD3.ds1	0	0	0	1	0
Act 3 - Dungeon Next E	700	0	0	0	0	0	0	1	14	14	0	1	0	0	3	Act3/Jungle/DExitED1.ds1	Act3/Jungle/DExitED2.ds1	Act3/Jungle/DExitED3.ds1	0	0	0	1	0
Act 3 - Dungeon Next S	701	0	0	0	0	0	0	1	14	14	0	1	0	0	3	Act3/Jungle/DExitSD1.ds1	Act3/Jungle/DExitSD2.ds1	Act3/Jungle/DExitSD3.ds1	0	0	0	1	0
Act 3 - Dungeon Next N	702	0	0	0	0	0	0	1	14	14	0	1	0	0	3	Act3/Jungle/DExitND1.ds1	Act3/Jungle/DExitND2.ds1	Act3/Jungle/DExitND3.ds1	0	0	0	1	0
Act 3 - Dungeon Treasure 1	703	90	0	0	0	0	0	1	0	0	0	1	0	0	6	Act3/Jungle/DungRm1A.ds1	Act3/Jungle/DungRm2A.ds1	Act3/Jungle/DungRm3A.ds1	Act3/Jungle/DungRm4A.ds1	Act3/Jungle/DungRm5A.ds1	Act3/Jungle/DungRm6A.ds1	1	0
Act 3 - Dungeon Treasure 2	704	91	0	0	0	0	0	1	0	0	0	1	0	0	6	Act3/Jungle/DungRm1B.ds1	Act3/Jungle/DungRm2B.ds1	Act3/Jungle/DungRm3B.ds1	Act3/Jungle/DungRm4B.ds1	Act3/Jungle/DungRm5B.ds1	Act3/Jungle/DungRm6B.ds1	1	0
Act 3 - Sewer W	705	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerW.ds1	Act3/Sewer/SewerW2.ds1	0	0	0	0	7	0
Act 3 - Sewer E	706	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerE.ds1	Act3/Sewer/SewerE2.ds1	0	0	0	0	7	0
Act 3 - Sewer EW	707	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerEW.ds1	Act3/Sewer/SewerEW2.ds1	0	0	0	0	7	0
Act 3 - Sewer S	708	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerS.ds1	Act3/Sewer/SewerS2.ds1	0	0	0	0	7	0
Act 3 - Sewer SW	709	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerSW.ds1	Act3/Sewer/SewerSW2.ds1	0	0	0	0	7	0
Act 3 - Sewer SE	710	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerSE.ds1	Act3/Sewer/SewerSE2.ds1	0	0	0	0	7	0
Act 3 - Sewer SEW	711	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerSEW.ds1	Act3/Sewer/SewerSEW2.ds1	0	0	0	0	7	0
Act 3 - Sewer N	712	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerN.ds1	Act3/Sewer/SewerN2.ds1	0	0	0	0	7	0
Act 3 - Sewer NW	713	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerNW.ds1	Act3/Sewer/SewerNW2.ds1	0	0	0	0	7	0
Act 3 - Sewer NE	714	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerNE.ds1	Act3/Sewer/SewerNE2.ds1	0	0	0	0	7	0
Act 3 - Sewer NEW	715	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerNEW.ds1	Act3/Sewer/SewerNEW2.ds1	0	0	0	0	7	0
Act 3 - Sewer NS	716	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerNS.ds1	Act3/Sewer/SewerNS2.ds1	0	0	0	0	7	0
Act 3 - Sewer NSW	717	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerNSW.ds1	Act3/Sewer/SewerNSW2.ds1	0	0	0	0	7	0
Act 3 - Sewer NSE	718	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerNSE.ds1	Act3/Sewer/SewerNSE2.ds1	0	0	0	0	7	0
Act 3 - Sewer NSEW	719	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Sewer/SewerNSEW.ds1	Act3/Sewer/SewerNSEW2.ds1	0	0	0	0	7	0
Act 3 - Sewer Theme W	720	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerWTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme E	721	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerETheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme EW	722	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerEWTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme S	723	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerSTheme.ds1	0	0	0	0	0	7	0
