Name	description - not loaded	Id	Token	SpawnMax	Selectable0	Selectable1	Selectable2	Selectable3	Selectable4	Selectable5	Selectable6	Selectable7	TrapProb	SizeX	SizeY	nTgtFX	nTgtFY	nTgtBX	nTgtBY	FrameCnt0	FrameCnt1	FrameCnt2	FrameCnt3	FrameCnt4	FrameCnt5	FrameCnt6	FrameCnt7	FrameDelta0	FrameDelta1	FrameDelta2	FrameDelta3	FrameDelta4	FrameDelta5	FrameDelta6	FrameDelta7	CycleAnim0	CycleAnim1	CycleAnim2	CycleAnim3	CycleAnim4	CycleAnim5	CycleAnim6	CycleAnim7	Lit0	Lit1	Lit2	Lit3	Lit4	Lit5	Lit6	Lit7	BlocksLight0	BlocksLight1	BlocksLight2	BlocksLight3	BlocksLight4	BlocksLight5	BlocksLight6	BlocksLight7	HasCollision0	HasCollision1	HasCollision2	HasCollision3	HasCollision4	HasCollision5	HasCollision6	HasCollision7	IsAttackable0	Start0	Start1	Start2	Start3	Start4	Start5	Start6	Start7	EnvEffect	IsDoor	BlocksVis	Orientation	Trans	OrderFlag0	OrderFlag1	OrderFlag2	OrderFlag3	OrderFlag4	OrderFlag5	OrderFlag6	OrderFlag7	PreOperate	Mode0	Mode1	Mode2	Mode3	Mode4	Mode5	Mode6	Mode7	Yoffset	Xoffset	Draw	Red	Green	Blue	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	SubClass	Xspace	Yspace	NameOffset	MonsterOK	OperateRange	ShrineFunction	Restore	Parm0	Parm1	Parm2	Parm3	Parm4	Parm5	Parm6	Parm7	Act	Lockable	Gore	Sync	Flicker	Damage	Beta	Overlay	CollisionSubst	Left	Top	Width	Height	OperateFn	PopulateFn	InitFn	ClientFn	RestoreVirgins	BlockMissile	DrawUnder	OpenWarp	AutoMap
Door	tyrael's door	153	DX	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	12	1	12	1	1	1	1	200	200	200	200	200	200	200	200	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	2	0	2	2	2	2	2	2	2	2	0	1	1	1	1	1	1	0	0	-18	-8	1	255	190	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	6	0	1	-20	-80	40	40	0	0	0	0	2	0	0	1	0	100	0	0	0	-20	-80	40	40	0	0	38	0	0	1	0	0	0
corpse	guard corpse	154	GC	1	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	10	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	100	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0
hidden stash	rock act 1 wilderness	155	c7	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	1	0	0	0	0
Waypoint	waypoint act 2	156	wm	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	15	15	0	0	0	0	0	200	200	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	100	100	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	64	0	0	-70	0	2	0	1	0	0	0	0	0	5	2	0	2	0	0	1	1	100	0	0	0	0	0	0	0	23	3	17	0	0	0	0	0	0
Waypoint	waypoint act 1 wilderness	157	wn	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	15	15	0	0	0	0	0	200	200	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	100	100	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	64	0	0	-70	0	2	0	1	0	0	0	0	0	5	2	0	1	0	0	1	1	100	1	0	0	0	0	0	0	23	3	17	0	0	0	0	0	0
corpse	corpse	158	cp	1	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	3	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	1	0	0	0	0
hidden stash	rockb act 1 wilderness	159	cq	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	6	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	1	0	0	0	0
fire	fire small	160	FX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	26	0	0	0	0	0	0	256	256	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	100	1	0	0	0	0	0	0	11	0	22	0	0	0	0	0	0
fire	fire medium	161	FY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	26	0	0	0	0	0	0	256	256	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	100	1	0	0	0	0	0	0	11	0	22	0	0	0	0	0	0
fire	fire large	162	FZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	26	0	0	0	0	0	0	256	256	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	2	0	1	1	0	0	0	0	0	0	0	15	0	0	0	0	100	1	0	0	1	0	0	0	11	0	22	0	0	0	0	0	0
hiding spot	cliff act 1 wilderness	163	cf	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	1	0	0	0	0
Shrine	mana well1	164	MB	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	2	85	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	2	85	0	0	2	2	1	0	0	0	0	0	310
Shrine	mana well2	165	MD	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	2	77	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	2	77	0	0	2	2	1	0	0	0	0	0	310
Shrine	"mana well3, act 2, tomb, "	166	MF	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	2	85	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	2	85	0	0	2	2	1	0	0	0	0	0	310
Shrine	"mana well4, act 2, harom"	167	MH	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	2	85	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	2	85	0	0	2	2	1	0	0	0	0	0	310
Shrine	mana well5	168	MJ	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	2	85	0	0	0	0	0	0	8	0	0	1	0	100	0	0	0	2	85	0	0	2	2	1	0	0	0	0	0	310
hollow log	log	169	cz	0	1	0	0	0	0	0	0	0	0	5	1	0	3	0	0	1	1	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
Shrine	jungle healwell act 3	170	JH	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	1	170	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	1	170	0	0	2	2	1	0	0	0	0	0	310
skeleton	corpseb	171	sx	1	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	6	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	18	0	0	0	14	3	2	0	1	0	0	0	0
Shrine	"health well, health shrine, desert"	172	Mk	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	1	172	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	1	172	0	0	2	2	1	0	0	0	0	0	310
Shrine	"mana well7, mana shrine, desert"	173	Mi	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	2	172	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	2	172	0	0	2	2	1	0	0	0	0	0	310
loose rock	rockc act 1 wilderness	174	RY	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	1	-18	-20	36	30	14	3	0	0	0	0	0	0	0
loose boulder	rockd act 1 wilderness	175	RZ	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
chest	chest-L-med	176	c8	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	1	0	1	0	100	1	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
chest	chest-L-large	177	c9	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	1	0	1	0	100	1	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
GuardCorpse	"guard on a stick, desert, tomb, harom"	178	GS	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	7	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	100	1	0	0	0	0	0	0	14	6	2	0	1	0	0	0	0
bookshelf	bookshelf1	179	b4	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	26	3	2	0	1	0	0	0	0
bookshelf	bookshelf2	180	b5	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	26	3	2	0	1	0	0	0	0
chest	jungle chest act 3	181	JC	2	1	0	0	0	0	0	0	0	15	3	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	4	1	0	1	0	100	0	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
coffin	tombcoffin	182	tm	0	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	2	1	0	1	0	100	0	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
chest	"chest-L-med, jungle"	183	jz	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	4	1	0	1	0	100	0	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
Shrine	jungle shrine2	184	jy	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	2	0	1	3	184	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	184	0	0	2	2	1	0	0	0	0	0	310
stash	jungle object` act3	185	jx	1	1	0	0	0	0	0	0	0	15	2	2	0	0	0	0	1	3	1	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	11	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	51	3	2	0	1	0	0	0	0
stash	jungle object` act3	186	jw	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	16	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	34	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	51	3	2	0	1	0	0	0	0
stash	jungle object` act3	187	jv	1	1	0	0	0	0	0	0	0	15	2	2	0	0	0	0	1	14	1	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	13	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	51	3	2	0	1	0	0	0	0
stash	jungle object` act3	188	ju	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	16	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	33	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	51	3	2	0	1	0	0	0	0
Dummy	cain portal	189	tP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	9	15	1	0	0	0	160	200	160	160	0	0	0	0	0	0	1	1	0	0	0	0	0	18	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	100	100	255	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0
Shrine	jungle shrine3 act 3	190	js	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	184	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	184	0	0	2	2	1	0	0	0	0	0	310
Shrine	jungle shrine4 act 3	191	jr	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	184	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	184	0	0	2	2	1	0	0	0	0	0	310
